,road_link_id,time_period,volume,travel_time
t2360,1,t2360,788.3757142857239,100.11810658488781
t2361,1,t2361,788.3757142857239,100.11810658488781
t2362,1,t2362,788.3757142857239,100.11810658488781
t2363,1,t2363,788.3757142857239,100.11810658488781
t2364,1,t2364,788.3757142857239,100.11810658488781
t2365,1,t2365,788.3757142857239,100.11810658488781
t2366,1,t2366,788.3757142857239,100.11810658488781
t2367,1,t2367,788.3757142857239,100.11810658488781
t2368,1,t2368,788.3757142857239,100.11810658488781
t2369,1,t2369,788.3757142857239,100.11810658488781
t2370,1,t2370,788.3757142857239,100.11810658488781
t2371,1,t2371,788.3757142857239,100.11810658488781
t2372,1,t2372,788.3757142857239,100.11810658488781
t2373,1,t2373,788.3757142857239,100.11810658488781
t2374,1,t2374,788.3757142857239,100.11810658488781
t2375,1,t2375,788.3757142857239,100.11810658488781
t2376,1,t2376,788.3757142857239,100.11810658488781
t2377,1,t2377,788.3757142857239,100.11810658488781
t2378,1,t2378,788.3757142857239,100.11810658488781
t2379,1,t2379,788.3757142857239,100.11810658488781
t2380,1,t2380,788.3757142857239,100.11810658488781
t2381,1,t2381,788.3757142857239,100.11810658488781
t2382,1,t2382,788.3757142857239,100.11810658488781
t2383,1,t2383,788.3757142857239,100.11810658488781
t2384,1,t2384,788.3757142857239,100.11810658488781
t2385,1,t2385,788.3757142857239,100.11810658488781
t2386,1,t2386,788.3757142857239,100.11810658488781
t2387,1,t2387,788.3757142857239,100.11810658488781
t2388,1,t2388,788.3757142857239,100.11810658488781
t2389,1,t2389,788.3757142857239,100.11810658488781
t2390,1,t2390,788.3757142857239,100.11810658488781
t2391,1,t2391,788.3757142857239,100.11810658488781
t2392,1,t2392,788.3757142857239,100.11810658488781
t2393,1,t2393,788.3757142857239,100.11810658488781
t2394,1,t2394,788.3757142857239,100.11810658488781
t2395,1,t2395,788.3757142857239,100.11810658488781
t2396,1,t2396,788.3757142857239,100.11810658488781
t2397,1,t2397,788.3757142857239,100.11810658488781
t2398,1,t2398,788.3757142857239,100.11810658488781
t2399,1,t2399,788.3757142857239,100.11810658488781
t2400,1,t2400,788.3757142857239,100.11810658488781
t2401,1,t2401,788.3757142857239,100.11810658488781
t2402,1,t2402,788.3757142857239,100.11810658488781
t2403,1,t2403,788.3757142857239,100.11810658488781
t2404,1,t2404,788.3757142857239,100.11810658488781
t2405,1,t2405,788.3757142857239,100.11810658488781
t2406,1,t2406,788.3757142857239,100.11810658488781
t2407,1,t2407,788.3757142857239,100.11810658488781
t2408,1,t2408,788.3757142857239,100.11810658488781
t2409,1,t2409,788.3757142857239,100.11810658488781
t2410,1,t2410,788.3757142857239,100.11810658488781
t2411,1,t2411,788.3757142857239,100.11810658488781
t2412,1,t2412,788.3757142857239,100.11810658488781
t2413,1,t2413,788.3757142857239,100.11810658488781
t2414,1,t2414,788.3757142857239,100.11810658488781
t2415,1,t2415,788.3757142857239,100.11810658488781
t2416,1,t2416,788.3757142857239,100.11810658488781
t2417,1,t2417,788.3757142857239,100.11810658488781
t2418,1,t2418,788.3757142857239,100.11810658488781
t2419,1,t2419,788.3757142857239,100.11810658488781
t2420,1,t2420,788.3757142857239,100.11810658488781
t2421,1,t2421,788.3757142857239,100.11810658488781
t2422,1,t2422,788.3757142857239,100.11810658488781
t2423,1,t2423,788.3757142857239,100.11810658488781
t2424,1,t2424,788.3757142857239,100.11810658488781
t2425,1,t2425,788.3757142857239,100.11810658488781
t2426,1,t2426,788.3757142857239,100.11810658488781
t2427,1,t2427,788.3757142857239,100.11810658488781
t2428,1,t2428,788.3757142857239,100.11810658488781
t2429,1,t2429,788.3757142857239,100.11810658488781
t2430,1,t2430,788.3757142857239,100.11810658488781
t2431,1,t2431,788.3757142857239,100.11810658488781
t2432,1,t2432,788.3757142857239,100.11810658488781
t2433,1,t2433,788.3757142857239,100.11810658488781
t2434,1,t2434,788.3757142857239,100.11810658488781
t2435,1,t2435,788.3757142857239,100.11810658488781
t2436,1,t2436,788.3757142857239,100.11810658488781
t2437,1,t2437,788.3757142857239,100.11810658488781
t2438,1,t2438,788.3757142857239,100.11810658488781
t2439,1,t2439,788.3757142857239,100.11810658488781
t2440,1,t2440,788.3757142857239,100.11810658488781
t2441,1,t2441,788.3757142857239,100.11810658488781
t2442,1,t2442,788.3757142857239,100.11810658488781
t2443,1,t2443,788.3757142857239,100.11810658488781
t2444,1,t2444,788.3757142857239,100.11810658488781
t2445,1,t2445,788.3757142857239,100.11810658488781
t2446,1,t2446,788.3757142857239,100.11810658488781
t2447,1,t2447,788.3757142857239,100.11810658488781
t2448,1,t2448,788.3757142857239,100.11810658488781
t2449,1,t2449,788.3757142857239,100.11810658488781
t2450,1,t2450,788.3757142857239,100.11810658488781
t2451,1,t2451,788.3757142857239,100.11810658488781
t2452,1,t2452,788.3757142857239,100.11810658488781
t2453,1,t2453,788.3757142857239,100.11810658488781
t2454,1,t2454,788.3757142857239,100.11810658488781
t2455,1,t2455,788.3757142857239,100.11810658488781
t2456,1,t2456,788.3757142857239,100.11810658488781
t2457,1,t2457,788.3757142857239,100.11810658488781
t2458,1,t2458,788.3757142857239,100.11810658488781
t2459,1,t2459,788.3757142857239,100.11810658488781
t2460,1,t2460,788.3757142857239,100.11810658488781
t2461,1,t2461,788.3757142857239,100.11810658488781
t2462,1,t2462,788.3757142857239,100.11810658488781
t2463,1,t2463,788.3757142857239,100.11810658488781
t2464,1,t2464,788.3757142857239,100.11810658488781
t2465,1,t2465,788.3757142857239,100.11810658488781
t2466,1,t2466,788.3757142857239,100.11810658488781
t2467,1,t2467,788.3757142857239,100.11810658488781
t2468,1,t2468,788.3757142857239,100.11810658488781
t2469,1,t2469,788.3757142857239,100.11810658488781
t2470,1,t2470,788.3757142857239,100.11810658488781
t2471,1,t2471,788.3757142857239,100.11810658488781
t2472,1,t2472,788.3757142857239,100.11810658488781
t2473,1,t2473,788.3757142857239,100.11810658488781
t2474,1,t2474,788.3757142857239,100.11810658488781
t2475,1,t2475,788.3757142857239,100.11810658488781
t2476,1,t2476,788.3757142857239,100.11810658488781
t2477,1,t2477,788.3757142857239,100.11810658488781
t2478,1,t2478,788.3757142857239,100.11810658488781
t2479,1,t2479,788.3757142857239,100.11810658488781
t2480,1,t2480,788.3757142857239,100.11810658488781
t2481,1,t2481,788.3757142857239,100.11810658488781
t2482,1,t2482,788.3757142857239,100.11810658488781
t2483,1,t2483,788.3757142857239,100.11810658488781
t2484,1,t2484,788.3757142857239,100.11810658488781
t2485,1,t2485,788.3757142857239,100.11810658488781
t2486,1,t2486,788.3757142857239,100.11810658488781
t2487,1,t2487,788.3757142857239,100.11810658488781
t2488,1,t2488,788.3757142857239,100.11810658488781
t2489,1,t2489,788.3757142857239,100.11810658488781
t2490,1,t2490,788.3757142857239,100.11810658488781
t2491,1,t2491,788.3757142857239,100.11810658488781
t2492,1,t2492,788.3757142857239,100.11810658488781
t2493,1,t2493,788.3757142857239,100.11810658488781
t2494,1,t2494,788.3757142857239,100.11810658488781
t2495,1,t2495,788.3757142857239,100.11810658488781
t2496,1,t2496,788.3757142857239,100.11810658488781
t2497,1,t2497,788.3757142857239,100.11810658488781
t2498,1,t2498,788.3757142857239,100.11810658488781
t2499,1,t2499,788.3757142857239,100.11810658488781
t2500,1,t2500,788.3757142857239,100.11810658488781
t2501,1,t2501,788.3757142857239,100.11810658488781
t2502,1,t2502,788.3757142857239,100.11810658488781
t2503,1,t2503,788.3757142857239,100.11810658488781
t2504,1,t2504,788.3757142857239,100.11810658488781
t2505,1,t2505,788.3757142857239,100.11810658488781
t2506,1,t2506,788.3757142857239,100.11810658488781
t2507,1,t2507,788.3757142857239,100.11810658488781
t2508,1,t2508,788.3757142857239,100.11810658488781
t2509,1,t2509,788.3757142857239,100.11810658488781
t2510,1,t2510,788.3757142857239,100.11810658488781
t2511,1,t2511,788.3757142857239,100.11810658488781
t2512,1,t2512,788.3757142857239,100.11810658488781
t2513,1,t2513,788.3757142857239,100.11810658488781
t2514,1,t2514,788.3757142857239,100.11810658488781
t2515,1,t2515,788.3757142857239,100.11810658488781
t2516,1,t2516,788.3757142857239,100.11810658488781
t2517,1,t2517,788.3757142857239,100.11810658488781
t2518,1,t2518,788.3757142857239,100.11810658488781
t2519,1,t2519,788.3757142857239,100.11810658488781
t2520,1,t2520,788.3757142857239,100.11810658488781
t2521,1,t2521,788.3757142857239,100.11810658488781
t2522,1,t2522,788.3757142857239,100.11810658488781
t2523,1,t2523,788.3757142857239,100.11810658488781
t2524,1,t2524,788.3757142857239,100.11810658488781
t2525,1,t2525,788.3757142857239,100.11810658488781
t2526,1,t2526,788.3757142857239,100.11810658488781
t2527,1,t2527,788.3757142857239,100.11810658488781
t2528,1,t2528,788.3757142857239,100.11810658488781
t2529,1,t2529,788.3757142857239,100.11810658488781
t2530,1,t2530,788.3757142857239,100.11810658488781
t2531,1,t2531,788.3757142857239,100.11810658488781
t2532,1,t2532,788.3757142857239,100.11810658488781
t2533,1,t2533,788.3757142857239,100.11810658488781
t2534,1,t2534,788.3757142857239,100.11810658488781
t2535,1,t2535,788.3757142857239,100.11810658488781
t2536,1,t2536,788.3757142857239,100.11810658488781
t2537,1,t2537,788.3757142857239,100.11810658488781
t2538,1,t2538,788.3757142857239,100.11810658488781
t2539,1,t2539,788.3757142857239,100.11810658488781
t2540,1,t2540,788.3757142857239,100.11810658488781
t2541,1,t2541,788.3757142857239,100.11810658488781
t2542,1,t2542,788.3757142857239,100.11810658488781
t2543,1,t2543,788.3757142857239,100.11810658488781
t2544,1,t2544,788.3757142857239,100.11810658488781
t2545,1,t2545,788.3757142857239,100.11810658488781
t2546,1,t2546,788.3757142857239,100.11810658488781
t2547,1,t2547,788.3757142857239,100.11810658488781
t2548,1,t2548,788.3757142857239,100.11810658488781
t2549,1,t2549,788.3757142857239,100.11810658488781
t2550,1,t2550,788.3757142857239,100.11810658488781
t2551,1,t2551,788.3757142857239,100.11810658488781
t2552,1,t2552,788.3757142857239,100.11810658488781
t2553,1,t2553,788.3757142857239,100.11810658488781
t2554,1,t2554,788.3757142857239,100.11810658488781
t2555,1,t2555,788.3757142857239,100.11810658488781
t2556,1,t2556,788.3757142857239,100.11810658488781
t2557,1,t2557,788.3757142857239,100.11810658488781
t2558,1,t2558,788.3757142857239,100.11810658488781
t2559,1,t2559,788.3757142857239,100.11810658488781
t2560,1,t2560,788.3757142857239,100.11810658488781
t2561,1,t2561,788.3757142857239,100.11810658488781
t2562,1,t2562,788.3757142857239,100.11810658488781
t2563,1,t2563,788.3757142857239,100.11810658488781
t2564,1,t2564,788.3757142857239,100.11810658488781
t2565,1,t2565,788.3757142857239,100.11810658488781
t2566,1,t2566,788.3757142857239,100.11810658488781
t2567,1,t2567,788.3757142857239,100.11810658488781
t2568,1,t2568,788.3757142857239,100.11810658488781
t2569,1,t2569,788.3757142857239,100.11810658488781
t2570,1,t2570,788.3757142857239,100.11810658488781
t2571,1,t2571,788.3757142857239,100.11810658488781
t2572,1,t2572,788.3757142857239,100.11810658488781
t2573,1,t2573,788.3757142857239,100.11810658488781
t2574,1,t2574,788.3757142857239,100.11810658488781
t2575,1,t2575,788.3757142857239,100.11810658488781
t2576,1,t2576,788.3757142857239,100.11810658488781
t2577,1,t2577,788.3757142857239,100.11810658488781
t2578,1,t2578,788.3757142857239,100.11810658488781
t2579,1,t2579,788.3757142857239,100.11810658488781
t2580,1,t2580,788.3757142857239,100.11810658488781
t2581,1,t2581,788.3757142857239,100.11810658488781
t2582,1,t2582,788.3757142857239,100.11810658488781
t2583,1,t2583,788.3757142857239,100.11810658488781
t2584,1,t2584,788.3757142857239,100.11810658488781
t2585,1,t2585,788.3757142857239,100.11810658488781
t2586,1,t2586,788.3757142857239,100.11810658488781
t2587,1,t2587,788.3757142857239,100.11810658488781
t2588,1,t2588,788.3757142857239,100.11810658488781
t2589,1,t2589,788.3757142857239,100.11810658488781
t2590,1,t2590,788.3757142857239,100.11810658488781
t2591,1,t2591,788.3757142857239,100.11810658488781
t2592,1,t2592,788.3757142857239,100.11810658488781
t2593,1,t2593,788.3757142857239,100.11810658488781
t2594,1,t2594,788.3757142857239,100.11810658488781
t2595,1,t2595,788.3757142857239,100.11810658488781
t2596,1,t2596,788.3757142857239,100.11810658488781
t2597,1,t2597,788.3757142857239,100.11810658488781
t2598,1,t2598,788.3757142857239,100.11810658488781
t2599,1,t2599,788.3757142857239,100.11810658488781
t0,2,t0,0.0,inf
t1,2,t1,0.0,inf
t2,2,t2,0.0,inf
t3,2,t3,94.35896807069788,69.6493277928259
t4,2,t4,188.71793614139577,34.3382499666914
t5,2,t5,283.0769042120936,22.67416941354231
t6,2,t6,377.43587228279154,16.88530517416951
t7,2,t7,470.6623345470685,13.433408910641477
t8,2,t8,562.5295983488668,11.144173587072554
t9,2,t9,658.3512719181693,9.056429546262601
t10,2,t10,760.64132039535,7.690124615880964
t11,2,t11,861.0778734862099,6.938365849616044
t12,2,t12,945.9306955969556,6.504204253364109
t13,2,t13,1008.278619957934,6.2520971610602745
t14,2,t14,1049.2661959996497,6.109076045399574
t15,2,t15,1073.9875756931729,6.034294334414049
t16,2,t16,1088.2004218609054,6.005243728425219
t17,2,t17,1096.9447713326024,6.004795518011655
t18,2,t18,1103.9455124181884,6.015033030220425
t19,2,t19,1111.2880337321108,6.0219887153751
t20,2,t20,1119.5130079093185,6.0205190390243155
t21,2,t21,1128.1404883329483,6.012137052550388
t22,2,t22,1136.3332782118582,6.000432759377943
t23,2,t23,1143.3934482168593,5.988427739944931
t24,2,t24,1146.1571170536647,6.006642466670726
t25,2,t25,1146.178282703081,6.04700447809471
t26,2,t26,1146.1872962636105,6.08727007018425
t27,2,t27,1146.1910715282838,6.125095151118685
t28,2,t28,1146.192629048249,6.159625644268422
t29,2,t29,1146.1932628025843,6.190765886813974
t30,2,t30,1041.6383152718363,5.720049116949431
t31,2,t31,825.4361111111112,7.317043003597233
t32,2,t32,825.4361111111112,7.279051337266493
t33,2,t33,823.7308264316789,7.264205186130212
t34,2,t34,818.5373875008406,7.304463737351814
t35,2,t35,816.76311229247,7.310168450874061
t36,2,t36,816.2307547271582,7.299807291998888
t37,2,t37,816.071024953554,7.281719810356198
t38,2,t38,814.555613689658,7.280392379721916
t39,2,t39,812.2761206559746,7.294211018446378
t40,2,t40,811.5856990608364,7.291122616409275
t41,2,t41,811.3765999250879,7.281366436206738
t42,2,t42,811.3132782216576,7.268153709777735
t43,2,t43,811.2941040721428,7.252478141927249
t44,2,t44,811.2882985208375,7.234633361415165
t45,2,t45,811.2865408590382,7.214681614165847
t46,2,t46,811.2860087602338,7.192597732751952
t47,2,t47,811.2858476901106,7.1683130848465115
t48,2,t48,811.2857989368082,7.14172844973517
t49,2,t49,811.2857841811016,7.112716901170093
t50,2,t50,808.6605076742721,7.110209949947392
t51,2,t51,805.4508415890476,7.127580078178089
t52,2,t52,803.5143277013239,7.1430899720398555
t53,2,t53,802.6412063803284,7.152645936908595
t54,2,t54,802.2915949499132,7.15864814546061
t55,2,t55,802.1604015421683,7.162961491742471
t56,2,t56,802.1131482851214,7.166498725659681
t57,2,t57,802.0966030650625,7.169645810522595
t58,2,t58,802.0909285243472,7.172557852431043
t59,2,t59,802.0890128091621,7.175298359737488
t60,2,t60,802.088374070542,7.177896172913413
t61,2,t61,802.0881632362831,7.180367138160229
t62,2,t62,802.0880942205672,7.182722037420144
t63,2,t63,802.0880717857298,7.184969439136996
t64,2,t64,802.0880645360944,7.187116732579889
t65,2,t65,802.0880622054043,7.189170524558518
t66,2,t66,802.0880614594442,7.191136812939495
t67,2,t67,802.0880612216264,7.193021080121709
t68,2,t68,802.0880611460707,7.194828355565231
t69,2,t69,802.0880611221406,7.196563264360839
t70,2,t70,802.0880611145825,7.198230067963397
t71,2,t71,802.0880611122013,7.1998326995307265
t72,2,t72,802.0880611114529,7.201374795034425
t73,2,t73,802.088061111218,7.202859720838524
t74,2,t74,802.0880611111445,7.204290598243585
t75,2,t75,802.0880611111214,7.205670325391248
t76,2,t76,802.0880611111144,7.207001596858577
t77,2,t77,802.0880611111121,7.208286921222815
t78,2,t78,802.0880611111113,7.209528636838103
t79,2,t79,802.0880611111111,7.210728926033093
t80,2,t80,802.0880611111111,7.2118898279108175
t81,2,t81,802.0880611111111,7.213013249908854
t82,2,t82,802.0880611111111,7.214100978257604
t83,2,t83,802.0880611111111,7.2151546874572885
t84,2,t84,802.0880611111111,7.216175948879473
t85,2,t85,802.0880611111111,7.217166238585985
t86,2,t86,802.0880611111111,7.218126944447128
t87,2,t87,802.0880611111111,7.219059372631299
t88,2,t88,802.0880611111111,7.219964753529884
t89,2,t89,802.0880611111111,7.220844247173927
t90,2,t90,802.0880611111111,7.221698948192716
t91,2,t91,802.0880611111111,7.222529890358856
t92,2,t92,802.0880611111111,7.2233380507594935
t93,2,t93,802.0880611111111,7.224124353629124
t94,2,t94,802.0880611111111,7.224889673875541
t95,2,t95,802.0880611111111,7.225634840327228
t96,2,t96,802.0880611111111,7.2263606387275505
t97,2,t97,802.0880611111111,7.227067814498471
t98,2,t98,802.0880611111111,7.2277570752942015
t99,2,t99,802.0880611111111,7.22842909336324
t100,2,t100,802.0880611111111,7.229084507735294
t101,2,t101,802.0880611111111,7.229723926248119
t102,2,t102,802.0880611111111,7.230347927427718
t103,2,t103,802.0880611111111,7.230957062234184
t104,2,t104,802.0880611111111,7.231551855684186
t105,2,t105,802.0880611111111,7.2321328083602605
t106,2,t106,802.0880611111111,7.232700397815884
t107,2,t107,802.0880611111111,7.233255079884718
t108,2,t108,802.0880611111111,7.233797289901552
t109,2,t109,802.0880611111111,7.234327443841767
t110,2,t110,802.0880611111111,7.234845939385672
t111,2,t111,802.0880611111111,7.2353531569133365
t112,2,t112,802.0880611111111,7.2358494604352535
t113,2,t113,802.0880611111111,7.236335198463535
t114,2,t114,802.0880611111111,7.236810704828057
t115,2,t115,802.0880611111111,7.237276299441586
t116,2,t116,802.0880611111111,7.237732289017529
t117,2,t117,802.0880611111111,7.238178967743735
